"","id","fonte_de_dados","data_assinatura","data_limite","duracao_dias","titulo_projeto","status_projeto","valor_contratado","valor_executado_2013_2020","nome_agente_financiador","natureza_financiamneto","modalidade_financiamento","nome_agente_executor","natureza_agente_executor","uf_ag_executor","regiao_ag_executor","p&d_ou_demonstracao","valor_executado_2013","valor_executado_2014","valor_executado_2015","valor_executado_2016","valor_executado_2017","valor_executado_2018","valor_executado_2019","valor_executado_2020","motor","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"890","Anp-20979-1","Anp",2018-12-12,2022-12-12,1461,"Estudos Multiescalares da Seção Paleocênica Proximal da Bacia de Pelotas.",NA,7849033.77,4029278.11601643,"PETROBRAS","Privado orientado por política","Reembolsável","UNISINOS - GEOARQ","Empresa Privada",NA,NA,NA,0,0,0,0,0,212067.269264022,11069.4453736715,11039.1181260724,"estudos multiescalares da secao paleocenica proximal da bacia de pelotas. o presente projeto tem como alvo a aquisicao e integracao de dados multiescalares para melhor definir os processos envolvidos na formacao da bacia de pelotas e consequentemente apresentar uma abordagem mais acurada do seu sistema petrolifero com estabelecimento de melhores modelos estratigraficos da bacia (geologios e numericos) e de predicao de acumulo de oleo e gas. exploracao - horizonte pre-sal, aguas profundas, bacias maduras e novas fronteiras exploratorias estudos geologicos das bacias sedimentares",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"891","Anp-20022-0","Anp",2018-12-26,2021-12-26,1096,"Adequação de infraestrutura laboratorial para o desenvolvimento de bioprocesso para despolimerização de PET [poli(tereftalato de etileno)] e obtenção de produtos biotecnológicos de interesse da indústria do petróleo",NA,1343821.09,902420.002043796,"PETROBRAS","Privado orientado por política","Reembolsável","UFRJ - BIOSE - Laboratório de Engenharia de Sistemas Biológicos","Empresa Privada",NA,NA,NA,0,0,0,0,0,180484.000408759,2479.17582979065,2472.38356724328,"adequacao de infraestrutura laboratorial para o desenvolvimento de bioprocesso para despolimerizacao de pet [poli(tereftalato de etileno)] e obtencao de produtos biotecnologicos de interesse da industria do petroleo o presente projeto tem por objetivo geral a adequacao de infraestrutura laboratorial para desenvolvimento de processos de despolimerizacao biologica de pet, atraves de acao enzimatica e/ou microbiana visando a reutilizacao de seus monomeros em nova reacao para sintese do polimero, ou ainda a obtencao de produtos biotecnologicos de interesse industrial. petroquimica de 1ª e 2ª geracao reciclagem de polimeros",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"892","Anp-20980-9","Anp",2018-12-20,2021-12-20,1096,"Novos Modelos para Análise de Içamentos Submarinos",NA,1974268.44,1336594.14459854,"PETROBRAS","Privado orientado por política","Reembolsável","UNICAMP  - Centro de Estudos de Petróleo - CEPETRO","Empresa Privada",NA,NA,NA,0,0,0,0,0,121508.558599867,3671.96193571028,3661.9017660234,"novos modelos para analise de icamentos submarinos desenvolver novos modelos para analise de operacoes de instalacao e recuperacao de equipamentos submarinos com o objetivo de reduzir os custos e aumentar a seguranca das operacoes. exploracao - horizonte pre-sal, aguas profundas, bacias maduras e novas fronteiras exploratorias engenharia de reservatorio (simulacao de fluxo)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"893","Anp-20981-7","Anp",2018-12-20,2021-12-20,1096,"Desenvolvimento de membranas de poli(líquidos iônicos) seletivas para separação do CO2 do gás natural",NA,1076710.69,728940.996332117,"PETROBRAS","Privado orientado por política","Reembolsável","PUC-RS - Instituto do Petróleo e dos Recursos Naturais","Empresa Privada",NA,NA,NA,0,0,0,0,0,66267.3633029197,2002.58515475856,1997.09862008799,"desenvolvimento de membranas de poli(liquidos ionicos) seletivas para separacao do co2 do gas natural o principal objetivo deste projeto e realizar um screening de poli(liquidos ionicos) candidatos para a producao de membranas que serao testadas na separacao do co2 proveniente do gas natural. diferentes matrizes polimericas, bem como diferentes contra-cations serao investigados para a avaliacao da seletividade e permeabilidade em misturas gasosas. seguranca e meio ambiente emissoes de gases de efeito estufa na industria de petroleo, gas natural e biocombustiveis",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"894","Anp-20982-5","Anp",2018-12-20,2021-12-20,1096,"Centro de Petroleômica da UFG: novos horizontes para a indústria do petróleo.",NA,4472874.27,3028168.5295073,"PETROBRAS","Privado orientado por política","Reembolsável","UFG - Instituto de Química","Empresa Privada",NA,NA,NA,0,0,0,0,0,275288.048137027,8319.14431183324,8296.35213563644,"centro de petroleomica da ufg: novos horizontes para a industria do petroleo. desenvolver novos metodos e protocolos de analise de petroleos e derivados pela aplicacao de novos desenvolvimentos instrumentais de ft-icr ms, o 7t solarix 2xr, com enfoque em geoquimica organica. a ideia norteadora e realizar desenvolvimentos analiticos com finalidade de preencher lacunas que ainda persistem em petroleomica e aplicacao em algumas questoes de geoquimica organica. avaliacao da conformidade, monitoramento e controle metodologias e sistemas de controle da qualidade",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"895","Anp-20983-3","Anp",2018-12-21,2021-12-21,1096,"Desenvolvimento de sistema de caracterização de emulsão em linha com base em ultrassom",NA,1099952.2,743672.062226277,"PETROBRAS","Privado orientado por política","Reembolsável","UNICAMP  - Centro de Estudos de Petróleo - CEPETRO","Empresa Privada",NA,NA,NA,0,0,0,0,0,74367.2062226277,2043.05511600626,2037.45770472953,"desenvolvimento de sistema de caracterizacao de emulsao em linha com base em ultrassom o objetivo principal deste projeto e o desenvolvimento de um sistema de controle do processo de desemulsificacao de emulsoes de agua em oleo com base em medidas ultrassonicas visando sua aplicacao em tempo real em processos e equipamentos da industria petrolifera. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias metodos e processos de escoamento",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"896","Anp-20984-1","Anp",2018-12-17,2021-12-17,1096,"Cenários Climáticos e Extremos de Vento e Onda nas bacias do sudeste brasileiro (Santos, Campos e ES)",NA,1946090.68,1322844.48594891,"PETROBRAS","Privado orientado por política","Reembolsável","USP - Instituto de Astronomia, Geofísica e Ciências Atmosféricas","Empresa Privada",NA,NA,NA,0,0,0,0,0,94488.8918534932,3634.18814821128,3624.23146835316,"cenarios climaticos e extremos de vento e onda nas bacias do sudeste brasileiro (santos, campos e es) avaliar as condicoes extremas de ventos e ondas nas bacias do sudeste brasileiro (santos, campos e es) considerando cenarios de mudancas climaticas do cmip5 (ou mais atual) regionalizados sobre no centro-oeste no atlantico sul. serao rastreados os diferentes sistemas ciclonicos, maiores responsaveis por ventos/ondas intensos, analisando possiveis alteracoes no clima futuro de tais sistemas. os resultados irao subsidiar decisoes de projetos referentes as instalacoes offshore do pre-sal. outras fontes alternativas energia dos oceanos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"897","Anp-20985-8","Anp",2018-12-28,2021-12-28,1096,"Caracterização de componentes híbridos poliméricos, resinas e cargas minerais para prevenção, remediação e abandono de poços petrolíferos",NA,3015597.4,2019569.79160584,"PETROBRAS","Privado orientado por política","Reembolsável","PUC-RS - Instituto do Petróleo e dos Recursos Naturais","Empresa Privada",NA,NA,NA,0,0,0,0,0,673189.93053528,5548.2686582578,5533.06792220778,"caracterizacao de componentes hibridos polimericos, resinas e cargas minerais para prevencao, remediacao e abandono de pocos petroliferos estudo de desempenho de componentes hibridos polimericos, resinas e cargas minerais para serem utilizados para selar pocos e materiais no entorno (aco, cimento) com o objetivo de garantir a integridade de pocos em longos periodos de tempo. materiais tecnologia de materiais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"898","Anp-20986-6","Anp",2019-01-02,2022-01-02,1096,"Avaliar o efeito do CO2 na corrosão sob tensão dos arames de dutos flexíveis",NA,2149397.93,1429663.40416971,"PETROBRAS","Privado orientado por política","Reembolsável","IPT - Instituto de Pesquisas Tecnológicas do Estado de SP SA - IPT","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,3938.46667815347,3916.88603882112,"avaliar o efeito do co2 na corrosao sob tensao dos arames de dutos flexiveis desenvolver metodologias para simular as condicoes de operacao, no interior do tubo flexiveis, com permeacao de co2, umidade e ambiente confinado, por meio de simulacao das condicoes de supersaturacao, com baixo v/a e co2. adicionalmente, estudar o fenomeno de cst em ambientes contendo co2, buscando elucidar o mecanismo de nucleacao e propagacao das trincas. definir os limites de pressao parcial de co2 critica para ocorrer o fenomeno de cst. sugerir solucoes para protecao contra cst. aspectos economicos da regulacao da industria do petroleo, gas natural e biocombustiveis economia da energia e politica energetica no contexto de um planejamento integrado de recursos energeticos",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"899","Anp-20989-0","Anp",2018-10-30,2021-05-30,943,"Desenvolvimento de sistema de monitoramento e processamento de dados da soldagem para tomada de decisão e gerenciamento da qualidade.",NA,4989243.58,4195620.52909862,"PETROBRAS","Privado orientado por política","Reembolsável","SENAI-BA - SENAI CIMATEC","Empresa Privada",NA,NA,NA,0,0,0,0,0,67671.2988564294,11526.4300249962,11494.8507646538,"desenvolvimento de sistema de monitoramento e processamento de dados da soldagem para tomada de decisao e gerenciamento da qualidade. desenvolver solucao de processamento e integracao de dados coletados pelo monitoramento de soldagem, para fins de tomada de decisao, com vistas a garantia da qualidade e a confiabilidade de equipamentos e estruturas soldados. materiais integridade estrutural, soldagem e caracterizacao de materiais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"900","Anp-20990-8","Anp",2019-01-04,2022-01-04,1096,"Desenvolvimento de metodologia de tratamento laboratorial de amostras de petróleo",NA,1354406.87,898406.746797445,"PETROBRAS","Privado orientado por política","Reembolsável","UFSM - Setor de Química Industrial a Ambiental","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,2488.66134846938,2461.38834739026,"desenvolvimento de metodologia de tratamento laboratorial de amostras de petroleo investigar o uso de tecnologias alternativas, como micro-ondas e/ou ultrassom, para promover a remocao de agua, sais e sedimentos de petroleos, principalmente do pre sal com diferentes ºapi, em maior escala laboratorial, tanto em fluxo, como em batelada. refino processamento de petroleo",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"901","Anp-20991-6","Anp",2019-01-02,2022-01-02,1096,"Degradação de Polímeros em Dutos Flexíveis.",NA,4756185.89,3163557.95055657,"PETROBRAS","Privado orientado por política","Reembolsável","UFRJ - LPCM - Laboratório de Processamento e Caracterização de Materiais","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,8715.03567646438,8667.28205631937,"degradacao de polimeros em dutos flexiveis. o presente projeto tem dois objetivos principais, ou duas rotas de estudo:

rota 1) envelhecimento de longa duracao do pvdf utilizados como barreira de pressao em dutos flexiveis, visando determinar limites operacionais.

rota 2) avaliar a susceptibilidade do pvdf ao esc (enviromental stress cracking ou crescimento de trinca assistida pelo meio). materiais integridade estrutural, soldagem e caracterizacao de materiais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"902","Anp-20992-4","Anp",2019-01-03,2021-01-03,731,"Formulações de Poli(fluoreto de vinilideno) para Dutos de Petróleo com Permeabilidade Reduzida",NA,1052362.5,1048043.63885089,"PETROBRAS","Privado orientado por política","Reembolsável","UFRJ - LCP - Laboratório de Catálise para Polimerização","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,2895.14817362124,2871.35243520792,"formulacoes de poli(fluoreto de vinilideno) para dutos de petroleo com permeabilidade reduzida o presente projeto visa ao desenvolvimento de uma composicao de material composito para ser aplicado em pelo menos uma camada de dutos flexiveis de petroleo, capaz de servir como barreira a gases acidos, permitindo a utilizacao em condicoes de alta temperatura e pressao. o composito e uma mistura de poli(fluoreto de vinilideno) com uma quantidade de nanocargas com alta area especifica e elevada razao de aspecto. materiais novos materiais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"903","Anp-20998-1","Anp",2018-11-13,2021-11-13,1096,"Sensor de fração de vazio por tomografia",NA,756801.06,537908.782609489,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,0,11206.432971031,1477.7713807953,1473.72269208079,"sensor de fracao de vazio por tomografia desenvolver sensor de fracao de vazio (por ondas fisicas e/ou eletromagneticas) capaz de monitorar em tempo real as fracoes volumetricas dos escoamentos agua-oleo-gas. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias medicao da producao - novas tecnologias e procedimentos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"904","Anp-20999-9","Anp",2018-11-13,2022-12-13,1491,"Medição de vazão por sinais acústico",NA,136260.18,71191.6030985916,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,0,1483.15839788732,195.581327193933,195.045487941347,"medicao de vazao por sinais acustico desenvolver tecnologia para medicao de vazao de fluidos nao intrusivos por sinais acusticos. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias medicao da producao - novas tecnologias e procedimentos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"905","Anp-21001-3","Anp",2018-11-13,2021-09-13,1035,"VAV de Grande Capacidade",NA,556155.56,418594.378009662,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,0,8720.71620853462,1149.9845549716,1146.83391235524,"vav de grande capacidade desenvolver sistemas de vent de alta velocidade (vav) com capacidade de descarte superior a 15.000.000nm3/dia podendo chegar a 50.000.000 nm3/dia producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias desenvolvimento de equipamentos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"906","Anp-21002-1","Anp",2018-11-06,2020-12-06,761,"Consolidação de novas técnicas para avaliação de materiais asfálticos",NA,1575705.5,1575705.5,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,0,28649.1909090909,4328.86126373626,4317.00136986301,"consolidacao de novas tecnicas para avaliacao de materiais asfalticos aprimorar e consolidar novas metodologias para avaliacao de ligantes, misturas e pavimentos asfalticos, dando continuidade a caracterizacao e ao monitoramento dos produtos petrobras em andamento no projeto pt-114.01.12775 - selecao de ligantes e misturas asfalticas. refino tecnologia em asfalto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"907","Anp-20631-8","Anp",2018-11-12,2020-11-12,731,"Eficiência de estratégias de desestabilização e inversão de emulsões água-em-óleo",NA,1613152.08,1613152.08,"EQUINOR","Privado orientado por política","Reembolsável","PUC-Rio - Grupo de Reologia","Empresa Privada",NA,NA,NA,0,0,0,0,0,32921.4710204082,4431.73648351648,4419.59473972603,"eficiencia de estrategias de desestabilizacao e inversao de emulsoes agua-em-oleo ¿ estudar a formacao e estabilidade de emulsoes de agua em oleo formadas por diferentes oleos e agua com diferentes niveis de salinidade;
¿ correlacionar a eficiencia dos mecanismos de desestabilizacao - como a coalescencia, floculacao e sedimentacao - com a reologia da interface entre a agua e o oleo.
¿ formular sistemas contendo surfactantes que nao favorecam a formacao - ou a inversao - de emulsoes, para permitir uma separacao agua / oleo eficiente. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias caracterizacao e processamento de fluidos produzidos",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"908","Anp-21005-4","Anp",2018-11-08,2022-05-08,1277,"PROBIO-DEEP - Levantamento de potenciais impactos causados pela exploração de óleo e gás em holobiontes marinhos em mar profundo e seleção de potenciais bioindicadores e processos biorremediadores para esses ecossistemas",NA,15811569.06,9707337.6218011,"SHELL","Privado orientado por política","Reembolsável","SHELL","Empresa Privada",NA,NA,NA,0,0,0,0,0,183157.313618889,26668.509950003,26595.4455391811,"probio-deep - levantamento de potenciais impactos causados pela exploracao de oleo e gas em holobiontes marinhos em mar profundo e selecao de potenciais bioindicadores e processos biorremediadores para esses ecossistemas selecionar indicadores microbianos de impactos nos recifes de coral e explorar o uso da manipulacao de microbiomas para proteger os corais contra impactos antropogenicos e naturais, alem da selecao de bioindicadores da presenca de hidrocarbonetos e de ferramentas para remediacao de oleo nesses ambientes. exploracao - horizonte pre-sal, aguas profundas, bacias maduras e novas fronteiras exploratorias impactos ambientais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"909","Anp-21006-2","Anp",2018-11-07,2020-11-07,731,"INVESTIGAÇÃO DO COMPORTAMENTO DINÂMICO DE MANIFOLDS DURANTE INSTALAÇÃO",NA,2898638.14,2898638.14,"PETROGAL","Privado orientado por política","Reembolsável","UFRJ - Laboratório de Ondas e Correntes - LOC","Empresa Privada",NA,NA,NA,0,0,0,0,0,53678.4840740741,7963.29159340659,7941.47435616438,"investigacao do comportamento dinamico de manifolds durante instalacao avaliar o comportamento dinamico de manifolds a serem instalados por embarcacoes na presenca de ondas e corrente marinha, definindo limites operacionais e tambem propondo meios e dispositivos de ampliacao destes limites, garantindo a seguranca da operacao. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias tecnicas e equipamentos submarinos de bombeamento",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"910","Anp-20430-5","Anp",2018-11-07,2020-11-07,731,"MELHORIAS DA INFRAESTRUTURA DO LOC PARA A OBTENÇÃO DE COEFICIENTES
HIDRODINÂMICOS DE CORPOS SUBMARINOS DE FORMAS COMPLEXAS",NA,655452.85,655452.85,"PETROGAL","Privado orientado por política","Reembolsável","UFRJ - Laboratório de Ondas e Correntes - LOC","Empresa Privada",NA,NA,NA,0,0,0,0,0,12138.0157407407,1800.69464285714,1795.76123287671,"melhorias da infraestrutura do loc para a obtencao de coeficientes
hidrodinamicos de corpos submarinos de formas complexas realizar melhorias da capacidade laboratorial do loc/coppe/ufrj, para que o mesmo possa realizar ensaios hidrodinamicos em modelos em escala reduzida de manifolds producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias tecnicas e equipamentos submarinos de bombeamento",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"911","Anp-20628-4","Anp",2018-11-08,2019-05-08,181,"Projeto de infraestrutura para cultivo de corais e simulação de potenciais impactos causados pela exploração de óleo e gás em holobiontes marinhos em mar profundo e teste de potenciais bioindicadores e processos biorremediadores para esses ecossistemas",NA,617541.03,617541.03,"SHELL","Privado orientado por política","Reembolsável","UFRJ - Laboratório de Ecologia Microbiana Molecular - LEMM","Empresa Privada",NA,NA,NA,0,0,0,0,0,11651.7175471698,1696.54129120879,1691.89323287671,"projeto de infraestrutura para cultivo de corais e simulacao de potenciais impactos causados pela exploracao de oleo e gas em holobiontes marinhos em mar profundo e teste de potenciais bioindicadores e processos biorremediadores para esses ecossistemas projeto de infraestrutura para cultivo de corais e simulacao de potenciais impactos causados pela exploracao de oleo e gas: aquisicao e montagem do sistema de cultivo de corais de mar profundo em tanques que serao obtidos e montados para mimetizar as condicoes observadas nos locais de coleta, em mar profundo, para possibilitar o cultivo de organismos marinhos adaptados a essas condicoes. exploracao - horizonte pre-sal, aguas profundas, bacias maduras e novas fronteiras exploratorias impactos ambientais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"912","Anp-20633-4","Anp",2018-12-06,2019-12-06,365,"Projeto de infraestrutura e aquisição de equipamentos para biologia e geoquímica de exsudações de óleo e gás",NA,5819518.7,5819518.7,"SHELL","Privado orientado por política","Reembolsável","USP - INSTITUTO OCEANOGRÁFICO DA USP","Empresa Privada",NA,NA,NA,0,0,0,0,0,232780.748,15987.6887362637,15943.8868493151,"projeto de infraestrutura e aquisicao de equipamentos para biologia e geoquimica de exsudacoes de oleo e gas prover a infraestrutura necessaria para a execucao do projeto biologia e geoquimica de exsudacoes de oleo e gas (bioil) seguranca e meio ambiente monitoramento de areas impactadas por atividades da industria de petroleo, gas natural e biocombustiveis",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"913","Anp-21007-0","Anp",2019-01-17,2023-01-17,1461,"Desenvolvimento de Solver Paralelo em Arquiteturas Híbridas para Simulação de Reservatórios",NA,3666110.52,1791651.54776181,"PETROBRAS","Privado orientado por política","Reembolsável","UFRJ - LabMAPetro - Laboratório de Matemática Aplicada à Área de Petróleo","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,5148.42398782128,4908.63437742961,"desenvolvimento de solver paralelo em arquiteturas hibridas para simulacao de reservatorios desenvolver um solver linear em c++ adequado a arquiteturas paralelas hibridas adaptado as necessidades especificas da area de simulacao de reservatorios e geomecanica. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias engenharia de reservatorio (simulacao de fluxo)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"914","Anp-21008-8","Anp",2019-01-17,2022-01-17,1096,"Coeficientes de transportes e cálculo de equilíbrio multifásico de misturas complexas contendo água/CO2/hidrocarbonetos.",NA,2288542.2,1490893.36751825,"PETROBRAS","Privado orientado por política","Reembolsável","UFRJ - Laboratório ATOMS - Termodinâmica Aplicada e Simulação Molecular","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,4284.17634344324,4084.63936306369,"coeficientes de transportes e calculo de equilibrio multifasico de misturas complexas contendo agua/co2/hidrocarbonetos. o objetivo principal deste projeto e a modelagem da gradacao composicional de reservatorios que contenham elevados teores de co2. como os reservatorios estao em estado de nao-equilibrio, e necessario descrever tanto as propriedades termodinamicas  configuracionais (pvt, por exemplo) quanto as propriedades de transporte (coeficientes de difusao, condutividades termicas e coeficientes de soret, por exemplo). engenharia de poco processamento primario de fluidos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"915","Anp-21009-6","Anp",2019-01-16,2022-01-16,1096,"Acidez de catalisadores de craqueamento por técnicas espectroscópicas, termoprogramáveis e reações modelo",NA,983862.54,641844.631478102,"PETROBRAS","Privado orientado por política","Reembolsável","INT - Divisão de Catálise e Processos Químicos","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,1839.09636526677,1758.47844240576,"acidez de catalisadores de craqueamento por tecnicas espectroscopicas, termoprogramaveis e reacoes modelo desenvolvimento de metodologias para determinacao das propriedades acidas de catalisadores de craqueamento. materiais nanomateriais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
