"","id","fonte_dados","data_assinatura","data_limite","duracao_dias","titulo_projeto","status_projeto","valor_contratado","valor_executado_2013_2020","nome_agente_financiador","natureza_agente_financiador","modalidade_financiamento","nome_agente_executor","natureza_agente_executor","uf_ag_executor","regiao_ag_executor","p&d_ou_demonstracao","valor_executado_2013","valor_executado_2014","valor_executado_2015","valor_executado_2016","valor_executado_2017","valor_executado_2018","valor_executado_2019","valor_executado_2020","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"11","Aneel-PD-00047-0031","Aneel",2010-01-27,2013-01-26,1095,"Instalações subterrâneas: protótipos de transformador blindado submersível de 750 ou de1000 kVA, de câmaras de transformação e de sistemas de monitoramento de cabos isolados e de dutos.","CANCELADO",3986792,91022.6484018265,"COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,91022.6484018265,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12","Aneel-PD-00047-0034","Aneel",2010-01-27,2013-01-26,1095,"Sistema de aferição de transformadores de instrumento utilizando TPs e TCs ópticos sem interrupção de fornecimento.","EM ATRASO",887622,20265.3424657534,"COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA","Empresa Privada",NA,"COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA","Empresa Privada","BA","NE",NA,20265.3424657534,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"13","Aneel-PD-05697-7908","Aneel",2010-02-08,2013-02-07,1095,"Aplicação de técnicas de Inteligência Artificial baseada no histórico de transformadores de potência e na análise de gases dissolvidos para diagnóstico de falhas incipientes","CANCELADO",689820,23308.9863013699,"CELESC DISTRIBUIÇÃO S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,23308.9863013699,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"14","Aneel-PD-05697-8008","Aneel",2010-02-08,2013-02-07,1095,"Desenvolvimento de um analisador portátil de gás dissolvido em óleo para diagnóstico remoto de falhas em múltiplos transformadores de potência","CANCELADO",791920,26758.9406392694,"CELESC DISTRIBUIÇÃO S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,26758.9406392694,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"15","Aneel-PD-05697-8108","Aneel",2010-02-08,2013-02-07,1095,"Desenvolvimento de um Sistema de Medição de Temperatura em Emendas de Cabos de Alta Tensão Utilizando Transdutores RFID-SAW","CANCELADO",812720,27461.7716894977,"CELESC DISTRIBUIÇÃO S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,27461.7716894977,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"16","Aneel-PD-00383-9010","Aneel",2010-02-11,2014-02-11,1461,"Desenvolvimento de um Transformador Eletrônico para Sistemas Elétricos em Média Tensão-TRED","CANCELADO",1957460,543962.19028063,"AMPLA ENERGIA E SERVIÇOS S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,487690.239561944,54932.1423682409,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"17","Aneel-PD-00043-0409","Aneel",2010-02-26,2013-04-27,1156,"Pesquisa de Técnicas Alternativas para Proteção de Sistemas Elétricos de Potência Contra Surtos Eletromagnéticos","CANCELADO",1149217.16,115319.36899654,"COMPANHIA ENERGÉTICA DE PERNAMBUCO","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,115319.36899654,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"18","Aneel-PD-00039-0016","Aneel",2010-02-28,2016-03-11,2203,"Projeto de Pesquisa e Desenvolvimento para Implantação de um Piloto de Redes Inteligentes (SmartGrid) para Automação do Sistema Elétrico","CONCLUÍDO",1662613.98,879230.724784385,"COMPANHIA ENERGÉTICA DO CEARÁ","Empresa Privada",NA,"COMPANHIA ENERGETICA DO CEARA","Empresa Privada","CE","NE",NA,274712.432464821,274712.432464821,274712.432464821,52829.3139355424,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"19","Aneel-PD-00043-0509","Aneel",2010-03-05,2013-03-04,1095,"Construção e Aplicação de Supressor Magnético de Afundamentos para Cargas Sensíveis Industrial - SMASI","CANCELADO",3133559.64,177425.294684932,"COMPANHIA ENERGÉTICA DE PERNAMBUCO","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,177425.294684932,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"20","Aneel-PD-00068-0005","Aneel",2010-03-09,2013-09-02,1273,"Desenvolvimento de Sistema Especialista de Diagnóstico baseado em Monitoramento on-line de ruídos em transformadores de Transmissão para identificação de defeitos elétricos internos","CONCLUÍDO",1066403.2,204400.927572663,"COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA","Empresa Privada",NA,"COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA","Empresa Privada","SP","SE",NA,204400.927572663,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"21","Aneel-PD-00390-1040","Aneel",2010-03-12,2016-10-05,2399,"Avaliação do efeito da temperatura sobre os materiais internos em transformadores isolados com óleo vegetal  (OVI) e diferentes isolações sólidas","CONCLUÍDO",1998585,1143833.76615256,"ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.","Empresa Privada",NA,"ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.","Empresa Privada","SP","SE",NA,303245.077115465,303245.077115465,303245.077115465,231599.26219258,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"22","Aneel-PD-00394-0907","Aneel",2010-03-16,2013-03-15,1095,"Educação Ambiental no processo de licenciamento: Construção Metodológica","EM ATRASO",1691339.28,112755.952,"FURNAS-CENTRAIS ELÉTRICAS S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,112755.952,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"23","Aneel-PD-00394-0929","Aneel",2010-03-16,2013-03-15,1095,"Reologia Aplicada aos Concretos Utilizados em Usinas Hidrelétricas","EM ATRASO",1857882.12,123858.808,"FURNAS-CENTRAIS ELÉTRICAS S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,123858.808,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"24","Aneel-PD-00394-0935","Aneel",2010-03-23,2013-03-22,1095,"Caracterização geoespacial e fitossociológica de remanescentes florestais nas áreas de influência do reservatório de Funil","CANCELADO",829588.12,60609.177716895,"FURNAS-CENTRAIS ELÉTRICAS S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,60609.177716895,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"25","Aneel-PD-00394-0905","Aneel",2010-03-25,2013-03-24,1095,"Concreto fibroso de alta performance em estruturas de usinas hidrelétricas: modelagem, experimentação e recomendações para projeto.","EM ATRASO",4680095,350472.867579909,"FURNAS-CENTRAIS ELÉTRICAS S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,350472.867579909,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"26","Aneel-PD-00391-0002","Aneel",2010-04-15,2014-01-13,1369,"Sistema Inteligente Automatizado Para Identificação e Localização de Faltas em Linhas de Distribuição de Energia Elétrica","CONCLUÍDO",1216880.32,335108.75138057,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","Empresa Privada",NA,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","Empresa Privada","SP","SE",NA,323553.277195033,10666.5915558802,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"27","Aneel-PD-00068-0009","Aneel",2010-04-20,2013-04-19,1095,"Sistema Inteligente para apoio ao Operador de Sistema Elétrico em Tempo Real para minorar os riscos de ocorrência de blackouts","CANCELADO",6676070.4,658461.738082192,"COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,658461.738082192,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"28","Aneel-PD-00068-0004","Aneel",2010-04-20,2013-04-19,1095,"Sistema Integrado de Informações para a Manutenção","EM ATRASO",3393329.6,334684.563287671,"COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,334684.563287671,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"29","Aneel-PD-00391-0005","Aneel",2010-04-23,2014-02-13,1392,"Desenvolvimento da segunda geração do Regulador de Tensão com Comutador Eletrônico de Tap (RECET)","CONCLUÍDO",1705899.08,500004.902758621,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","Empresa Privada",NA,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","Empresa Privada","SP","SE",NA,446082.805402299,52696.5951436782,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"30","Aneel-PD-00391-0006","Aneel",2010-05-03,2014-07-29,1548,"Desenvolvimento de um Compensador Universal com correção de VTCD - iUPQC","CONCLUÍDO",1343166.31,498047.456033592,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","Empresa Privada",NA,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","Empresa Privada","SP","SE",NA,315834.972118863,181344.805419897,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"31","Aneel-PD-00394-0910","Aneel",2010-05-05,2013-05-04,1095,"Barragens de Enrocamento com Núcleo Asfáltico - Modelagem Física e Numérica","CANCELADO",2096157.6,235458.79890411,"FURNAS-CENTRAIS ELÉTRICAS S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,235458.79890411,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"32","Aneel-PD-00390-1031","Aneel",2010-05-10,2013-05-09,1095,"Simulador Especialista de Tempo Real Para Apoio A Decisão (SIMULESP)","EM ATRASO",3152536,368515.623744292,"ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.","Empresa Privada",NA,"ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.","Empresa Privada","SP","SE",NA,368515.623744292,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"33","Aneel-PD-00040-0009","Aneel",2010-05-21,2014-07-07,1508,"Aplicação de Misturas de Fluidos Biodegradáveis com Óleo Mineral Isolante em Equipamento de 15 kV de Maior Risco e Sensibilidade à Qualidade do Isolante Liquido","CONCLUÍDO",544070,199155.596816976,"COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN","Empresa Privada",NA,"COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN","Empresa Privada","RN","NE",NA,131327.24137931,67467.5663129974,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"34","Aneel-PD-00372-0007","Aneel",2010-06-16,2017-11-14,2708,"Diagnóstico da corrosão em torres de linhas de transmissão, utilizando análise de laboratório e de campo e otimização na convivência com correntes de desequilíbrio circulantes em LTs.","CONCLUÍDO",2058196.6,1351356.55642541,"CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,276655.672968981,276655.672968981,276655.672968981,277415.716026588,240933.649261448,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"35","Aneel-PD-00394-0941","Aneel",2010-06-18,2013-06-17,1095,"Análise Comparativa dos Fragmentos e Reflorestamentos no Entorno do Reservatório, Visando à Readequação de Projetos de Restauração na Eletrobrás Furnas","EM ATRASO",665527.52,101500.544146119,"FURNAS-CENTRAIS ELÉTRICAS S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,101500.544146119,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"36","Aneel-PD-00372-0008","Aneel",2010-06-22,2018-05-03,2872,"Desenvolvimento e Construção de Sistema Robotizado para Reparos de Falhas de Cavitação em Turbinas Hidráulicas - FASE II","CONCLUÍDO",1178149.03,799106.654052925,"CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE","Empresa Privada",NA,"CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE","Empresa Privada","DF","CO",NA,149319.723857939,149319.723857939,149319.723857939,149729.942879526,149319.723857939,50046.7206337047,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"37","Aneel-PD-00394-0918","Aneel",2010-06-24,2013-06-23,1095,"Modelagem de arco elétrico e interação arco-rede para uso de Religamento Monofásico","CANCELADO",1542640,243723.03196347,"FURNAS-CENTRAIS ELÉTRICAS S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,243723.03196347,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"38","Aneel-PD-00372-0012","Aneel",2010-06-30,2018-02-01,2773,"Representação da Ação Antrópica sobre o Meio Ambiente na Ilhas e Entorno do Reservatório da Barragem da UHE de Tucuruí, com a Utilização da Lógica Fuzzy e Redes Neurais Artificiais","CONCLUÍDO",981234.54,657105.135513884,"CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE","Empresa Privada",NA,"CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE","Empresa Privada","DF","CO",NA,128802.514446448,128802.514446448,128802.514446448,129156.367508114,128802.514446448,10969.444911648,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"39","Aneel-PD-05379-0001","Aneel",2010-07-05,2015-03-04,1703,"Sistema Híbrido de Detecção e Localização de Faltas Permanentes em Sistemas de Distribuição Urbanos e Rurais: Desenvolvimento Metodológico, Implementação e Projeto Piloto","CONCLUÍDO",1147440,533630.346447446,"COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO","Empresa Privada",NA,"COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO","Empresa Privada","SP","SE",NA,245254.351145038,245254.351145038,41774.0927774516,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"40","Aneel-PD-00394-0926","Aneel",2010-07-06,2015-07-06,1826,"Unidades Experimentais para Fins de Implantação de Mata Ciliar no Bioma Cerrado","EM ATRASO",1009825.85,506572.003614458,"FURNAS-CENTRAIS ELÉTRICAS S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,201301.538554217,201301.538554217,102862.874096386,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"41","Aneel-PD-00372-0013","Aneel",2010-07-08,2016-12-05,2342,"Sistema de auxílio na identificação de causas de ocorrências no sistema elétrico pelo processamento de múltiplas fontes de dados","CONCLUÍDO",296349.9,181454.208625107,"CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE","Empresa Privada",NA,"CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE","Empresa Privada","DF","CO",NA,46059.506233988,46059.506233988,46059.506233988,42896.0786080273,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"42","Aneel-PD-00087-0087","Aneel",2010-07-29,2015-07-16,1813,"UMC - Unidade de Monitoramento de Consumo","CONCLUÍDO",1563080,798351.94704909,"DCELT - DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA LTDA","Empresa Privada",NA,"IGUAÇU DISTRIBUIDORA DE ENERGIA ELÉTRICA LTDA.","Empresa Privada","SC","S",NA,313823.011583012,313823.011583012,168981.621621622,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"43","Aneel-PD-06491-0023","Aneel",2010-08-02,2018-08-21,2941,"Desenvolvimento de ligas resistentes à cavitação e novos procedimentos de reparo de trincas e cavitação em rotores de aço ASTM A743 CA6NM, para deposição por soldagem a plasma, MIG e aspersão térmica","CONCLUÍDO",2458354,1720262.6766406,"COPEL GERAÇÃO E TRANSMISSÃO S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,304264.146888813,304264.146888813,304264.146888813,305100.037402244,304264.146888813,193926.599115947,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"44","Aneel-PD-00068-0007","Aneel",2010-08-13,2013-08-12,1095,"Procedimento para Avaliação de Vida Remanescente de Cabos de Extra-Alta Tensão com Isolação a Óleo Fluido","EM ATRASO",5008369,1019969.21187215,"COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,1019969.21187215,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"45","Aneel-PD-00383-0039","Aneel",2010-08-16,2016-04-20,2074,"Expansor de isolação para proteção dos condutores de rede compacta para mitigação da necessidade de podas de árvores.","CONCLUÍDO",1674600,972947.444551591,"AMPLA ENERGIA E SERVIÇOS S.A.","Empresa Privada",NA,"AMPLA ENERGIA E SERVIÇOS S.A.","Empresa Privada","RJ","SE",NA,293902.796528447,293902.796528447,293902.796528447,88816.7791706847,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"46","Aneel-PD-04950-0326","Aneel",2010-08-23,2014-03-18,1303,"PA - Desenvolvimento de Modelos Explicativos e Verificação de Associação entre Inadimplência e Perda Não Técnica","CONCLUÍDO",1415155,478958.829623945,"CEMIG DISTRIBUIÇÃO S.A","Empresa Privada",NA,"CEMIG DISTRIBUIÇÃO S.A","Empresa Privada","MG","SE",NA,395331.097467383,82541.6577129701,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"47","Aneel-PD-00391-0007","Aneel",2010-08-31,2016-03-24,2032,"Desenvolvimento de Novas Tecnologias Voltadas a Redes Inteligentes para enfrentar os novos Desafios Climáticos","CONCLUÍDO",1974812.8,1144847.18425197,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","Empresa Privada",NA,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","Empresa Privada","SP","SE",NA,353755.836220472,353755.836220472,353755.836220472,80664.105511811,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"48","Aneel-PD-00372-0020","Aneel",2010-09-10,2013-09-09,1095,"Avaliação On-line da Capacitância e Erros de Relação de Transformadores de Potencial Capacitivos","CANCELADO",892740,204637.205479452,"CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,204637.205479452,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"49","Aneel-PD-02607-0004","Aneel",2010-09-14,2016-10-19,2227,"Desenvolvimento de um simulador de operação em tempo real do sistema elétrico para capacitação, aperfeiçoamento e treinamento das equipes de operação.","CONCLUÍDO",1695680,1056088.08262236,"Transmissora Sudeste Nordeste S.A","Empresa Privada",NA,"Transmissora Sudeste Nordeste S.A","Empresa Privada","GO","CO",NA,277156.49753031,277156.49753031,277156.49753031,222334.333183655,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
